Тип;Неприсоединенная высота;Длина;Объем;Толщина;ADSK_Этаж;ADSK_Номер секции;Группа модели
BRU_ЛЛУ_160;2820;2760;1.25;160;Этаж 04 (отм. +10,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820;4090;1.81;160;Этаж 04 (отм. +10,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820;2560;1.08;160;Этаж 04 (отм. +10,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820;6900;2.52;160;Этаж 04 (отм. +10,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820;3065;0.88;160;Этаж 04 (отм. +10,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820;6980;2.69;160;Этаж 05 (отм. +13,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820;5825;2.66;160;Этаж 05 (отм. +13,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820;2760;1.25;160;Этаж 05 (отм. +13,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820;4090;1.81;160;Этаж 05 (отм. +13,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820;2560;1.08;160;Этаж 05 (отм. +13,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820;6900;2.52;160;Этаж 05 (отм. +13,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820;3065;0.88;160;Этаж 05 (отм. +13,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820;6980;2.69;160;Этаж 06 (отм. +16,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820;5825;2.66;160;Этаж 06 (отм. +16,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820;2760;1.25;160;Этаж 06 (отм. +16,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820;4090;1.81;160;Этаж 06 (отм. +16,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820;2560;1.08;160;Этаж 06 (отм. +16,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820;6900;2.52;160;Этаж 06 (отм. +16,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820;3065;0.88;160;Этаж 06 (отм. +16,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820;6980;2.69;160;Этаж 07 (отм. +19,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820;5825;2.66;160;Этаж 07 (отм. +19,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820;2760;1.25;160;Этаж 07 (отм. +19,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820;4090;1.81;160;Этаж 07 (отм. +19,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820;2560;1.08;160;Этаж 07 (отм. +19,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820;6900;2.52;160;Этаж 07 (отм. +19,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820;3065;0.88;160;Этаж 07 (отм. +19,050);Секция 6;Монолитная стена
